design_id,r,l,e,ROM,QRR,omega,width_r,thickness_r,width_l,thickness_l,pin_diameter_A,pin_diameter_B,pin_diameter_C,mass_crank,mass_rod,mass_slider,angle_deg,F_Ax,F_Ay,F_Bx,F_By,F_Cx,F_Cy,N,F_f,tau_A
2,0.079,0.288,0.201,0.24979222709267482,1.587839150981423,3.1415926535897927,0.003,0.006,0.005,0.003,0.0024,0.0021,0.0013,0.003932518511313177,0.012040533653835318,0.022166200846974522,135.0,3.3731012120701185,-1.3503289480507716,-3.372017153820324,1.3878228963969597,-3.3657924870814604,1.502621376195263,6.625071806504083,-3.113783749056919,-0.11191745137233469
2,0.079,0.288,0.201,0.24979222709267482,1.587839150981423,3.1415926535897927,0.003,0.006,0.005,0.003,0.0024,0.0021,0.0013,0.003932518511313177,0.012040533653835318,0.022166200846974522,150.0,2.945013246875209,-0.6372629892792211,-2.9436855520934837,0.6750744509355726,-2.9377925195665036,0.7908450888268552,5.9132955191356755,-2.7792488939937674,-0.07140935759787531
2,0.079,0.288,0.201,0.24979222709267482,1.587839150981423,3.1415926535897927,0.003,0.006,0.005,0.003,0.0024,0.0021,0.0013,0.003932518511313177,0.012040533653835318,0.022166200846974522,165.0,2.7044471915941286,-0.20275375113162372,-2.7029663404857276,0.24093496486899918,-2.6970337916685767,0.35783770483744615,5.4802881351462664,-2.5757354235187453,-0.03835336308055815
2,0.079,0.288,0.201,0.24979222709267482,1.587839150981423,3.1415926535897927,0.003,0.006,0.005,0.003,0.0024,0.0021,0.0013,0.003932518511313177,0.012040533653835318,0.022166200846974522,180.0,2.545566164797754,0.09820929058622718,-2.5440330749184925,-0.05963128399024491,-2.5381502832686764,0.05848635115387957,5.1809367814627,-2.435040287287469,-0.006234702695770639
2,0.079,0.288,0.201,0.24979222709267482,1.587839150981423,3.1415926535897927,0.003,0.006,0.005,0.003,0.0024,0.0021,0.0013,0.003932518511313177,0.012040533653835318,0.022166200846974522,195.0,2.4266749564537515,0.3200670103122793,-2.4251941053453505,-0.2810922108576902,-2.4196440899341685,-0.16175968053788825,4.960690749770932,-2.331524652392338,0.02666569555384778
2,0.079,0.288,0.201,0.24979222709267482,1.587839150981423,3.1415926535897927,0.003,0.006,0.005,0.003,0.0024,0.0021,0.0013,0.003932518511313177,0.012040533653835318,0.022166200846974522,210.00000000000003,2.3278772103834844,0.4853318978454418,-2.326549515601759,-0.4459873463098287,-2.321710149874281,-0.32552271391286247,4.796927716395958,-2.2545560267061,0.06006635592157303
2,0.079,0.288,0.201,0.24979222709267482,1.587839150981423,3.1415926535897927,0.003,0.006,0.005,0.003,0.0024,0.0021,0.0013,0.003932518511313177,0.012040533653835318,0.022166200846974522,225.0,2.237853019995545,0.6031070269030965,-2.2367689617457507,-0.5634449620573199,-2.233066355674444,-0.44200817156737404,4.680442258741446,-2.1998078616084795,0.09239676961913616
2,0.079,0.288,0.201,0.24979222709267482,1.587839150981423,3.1415926535897927,0.003,0.006,0.005,0.003,0.0024,0.0021,0.0013,0.003932518511313177,0.012040533653835318,0.022166200846974522,239.99999999999997,2.149437278936808,0.6765979478240656,-2.1486707339971773,-0.6366922464463579,-2.146544954778508,-0.5145094928150868,4.6079409374937335,-2.1657322406220545,0.12109221239586536
2,0.079,0.288,0.201,0.24979222709267482,1.587839150981423,3.1415926535897927,0.003,0.006,0.005,0.003,0.0024,0.0021,0.0013,0.003932518511313177,0.012040533653835318,0.022166200846974522,255.00000000000003,2.0584270795193493,0.7072405119981078,-2.0580302866607427,-0.6671816542937243,-2.057896003786953,-0.5445299686281011,4.577920461680719,-2.151622616989938,0.14300840108147156
2,0.079,0.288,0.201,0.24979222709267482,1.587839150981423,3.1415926535897927,0.003,0.006,0.005,0.003,0.0024,0.0021,0.0013,0.003932518511313177,0.012040533653835318,0.022166200846974522,270.0,1.9637315233216086,0.6974604638598099,-1.9637315233216086,-0.6573493673845661,-1.9659266340645867,-0.534537737734758,4.587912692574062,-2.156318965509809,0.15513479034240707
