design_id,r,l,e,ROM,QRR,omega,width_r,thickness_r,width_l,thickness_l,pin_diameter_A,pin_diameter_B,pin_diameter_C,mass_crank,mass_rod,mass_slider,angle_deg,sigma_rod,tau_rod,sigma_crank,tau_crank,sigma_pin,tau_pin,sigma,tau
3,0.079,0.288,0.201,0.24979222709267482,1.587839150981423,3.1415926535897927,0.003,0.01,0.003,0.009,0.0026,0.0023,0.0023,0.006529829469243489,0.021582013995529996,0.02200899555058889,225.0,493485.9538695964,36270.084370678844,195697.51338552116,14425.221257261712,849997.2735803456,48874.843230869876,849997.2735803456,48874.843230869876
3,0.079,0.288,0.201,0.24979222709267482,1.587839150981423,3.1415926535897927,0.003,0.01,0.003,0.009,0.0026,0.0023,0.0023,0.006529829469243489,0.021582013995529996,0.02200899555058889,239.99999999999997,506833.0137723443,36026.15910832413,198769.32627117363,7632.343507528236,845835.1949477195,48635.523709493864,845835.1949477195,48635.523709493864
3,0.079,0.288,0.201,0.24979222709267482,1.587839150981423,3.1415926535897927,0.003,0.01,0.003,0.009,0.0026,0.0023,0.0023,0.006529829469243489,0.021582013995529996,0.02200899555058889,255.00000000000003,514398.6462358176,35504.76079708231,189598.8064461164,23590.660179896495,832430.0740786236,47864.72925952085,832430.0740786236,47864.72925952085
3,0.079,0.288,0.201,0.24979222709267482,1.587839150981423,3.1415926535897927,0.003,0.01,0.003,0.009,0.0026,0.0023,0.0023,0.006529829469243489,0.021582013995529996,0.02200899555058889,270.0,516782.9837249581,34708.062741263755,168578.66584932423,40901.35601147713,809656.2267403485,46810.308263332336,809656.2267403485,46810.308263332336
3,0.079,0.288,0.201,0.24979222709267482,1.587839150981423,3.1415926535897927,0.003,0.01,0.003,0.009,0.0026,0.0023,0.0023,0.006529829469243489,0.021582013995529996,0.02200899555058889,285.0,514210.55467860063,33652.29621976757,137513.83181574117,55076.17409260938,778770.7203450844,45509.61894379187,778770.7203450844,55076.17409260938
3,0.079,0.288,0.201,0.24979222709267482,1.587839150981423,3.1415926535897927,0.003,0.01,0.003,0.009,0.0026,0.0023,0.0023,0.006529829469243489,0.021582013995529996,0.02200899555058889,300.0,506466.3879802267,32372.841725054397,99113.64120287371,65123.30565428677,742304.899316966,43896.18935607734,742304.899316966,65123.30565428677
3,0.079,0.288,0.201,0.24979222709267482,1.587839150981423,3.1415926535897927,0.003,0.01,0.003,0.009,0.0026,0.0023,0.0023,0.006529829469243489,0.021582013995529996,0.02200899555058889,315.0,492957.18415983533,30931.494664371614,56294.84247780747,70535.84023275969,703572.4333428398,42110.510984511035,703572.4333428398,70535.84023275969
3,0.079,0.288,0.201,0.24979222709267482,1.587839150981423,3.1415926535897927,0.003,0.01,0.003,0.009,0.0026,0.0023,0.0023,0.006529829469243489,0.021582013995529996,0.02200899555058889,330.0,475618.97185955086,41730.30051757844,201533.03637717268,7019.155343839825,953247.3411664501,54811.72211707088,953247.3411664501,54811.72211707088
3,0.079,0.288,0.201,0.24979222709267482,1.587839150981423,3.1415926535897927,0.003,0.01,0.003,0.009,0.0026,0.0023,0.0023,0.006529829469243489,0.021582013995529996,0.02200899555058889,345.0,448056.1586180166,39857.330593285784,192607.97230103402,31296.39090972773,962948.0120111846,55369.51069064311,962948.0120111846,55369.51069064311
4,0.079,0.288,0.201,0.24979222709267482,1.587839150981423,3.1415926535897927,0.004,0.007,0.007,0.004,0.0024,0.0021,0.0013,0.006169063263198706,0.022496972871780416,0.022166200846974522,0.0,182278.93637169205,125093.89691951755,46854.65501683633,1154433.1990536333,991181.7985067931,80533.52112867695,991181.7985067931,1154433.1990536333
4,0.079,0.288,0.201,0.24979222709267482,1.587839150981423,3.1415926535897927,0.004,0.007,0.007,0.004,0.0024,0.0021,0.0013,0.006169063263198706,0.022496972871780416,0.022166200846974522,14.999999999999998,163524.86080728512,114143.74391479949,36433.781674669364,1682531.8353736736,901780.8363170153,72734.03647130642,901780.8363170153,1682531.8353736736
4,0.079,0.288,0.201,0.24979222709267482,1.587839150981423,3.1415926535897927,0.004,0.007,0.007,0.004,0.0024,0.0021,0.0013,0.006169063263198706,0.022496972871780416,0.022166200846974522,29.999999999999996,141732.8136930118,101336.87787555896,30491.33207386093,2002456.797062594,889970.1334578341,66747.76000933755,889970.1334578341,2002456.797062594
4,0.079,0.288,0.201,0.24979222709267482,1.587839150981423,3.1415926535897927,0.004,0.007,0.007,0.004,0.0024,0.0021,0.0013,0.006169063263198706,0.022496972871780416,0.022166200846974522,45.0,117797.10467100317,87018.49421524681,24522.52996358748,2030013.2315795561,870025.1131255956,65251.88348441966,870025.1131255956,2030013.2315795561
4,0.079,0.288,0.201,0.24979222709267482,1.587839150981423,3.1415926535897927,0.004,0.007,0.007,0.004,0.0024,0.0021,0.0013,0.006169063263198706,0.022496972871780416,0.022166200846974522,59.99999999999999,93419.76387419441,71644.90729591789,32882.528710431376,1689863.1587982283,823413.844770568,61756.03835779259,823413.844770568,1689863.1587982283
4,0.079,0.288,0.201,0.24979222709267482,1.587839150981423,3.1415926535897927,0.004,0.007,0.007,0.004,0.0024,0.0021,0.0013,0.006169063263198706,0.022496972871780416,0.022166200846974522,75.0,72021.2811504725,57034.484495509714,44387.58549108041,953998.1056186447,690527.0108181123,51838.44315478391,690527.0108181123,953998.1056186447
4,0.079,0.288,0.201,0.24979222709267482,1.587839150981423,3.1415926535897927,0.004,0.007,0.007,0.004,0.0024,0.0021,0.0013,0.006169063263198706,0.022496972871780416,0.022166200846974522,90.0,61881.025773814355,49911.599961011365,43143.1818319744,247174.19737649814,534089.775155436,43300.884964849996,534089.775155436,247174.19737649814
4,0.079,0.288,0.201,0.24979222709267482,1.587839150981423,3.1415926535897927,0.004,0.007,0.007,0.004,0.0024,0.0021,0.0013,0.006169063263198706,0.022496972871780416,0.022166200846974522,105.00000000000001,71577.03667773111,55780.792133606104,49419.06953064047,31442.20980874751,639310.7117978206,49028.261307744215,639310.7117978206,55780.792133606104
4,0.079,0.288,0.201,0.24979222709267482,1.587839150981423,3.1415926535897927,0.004,0.007,0.007,0.004,0.0024,0.0021,0.0013,0.006169063263198706,0.022496972871780416,0.022166200846974522,119.99999999999999,98952.77559475316,85244.87416437117,38080.82981866884,1767610.2815262673,1809386.9819223753,147012.692281193,1809386.9819223753,1767610.2815262673
