design_id,r,l,e,ROM,QRR,omega,width_r,thickness_r,width_l,thickness_l,pin_diameter_A,pin_diameter_B,pin_diameter_C,mass_crank,mass_rod,mass_slider,angle_deg,x_C,v_Cx,a_Cx,pos_Bx,pos_By,vel_Bx,vel_By,acc_Bx,acc_By,phi_rad,omega_cb,alpha_cb
11,0.101,0.2,0.092,0.25003052321271674,1.7805179339198407,3.1415926535897927,0.007,0.006,0.018,0.01,0.0022,0.0024,0.0049,0.0334514596791018,0.2841008583407013,0.05945824405510506,45.0,0.18672011609235975,-0.5423585298995673,-1.0194461286268492,0.07141778489984131,0.0714177848998413,-0.22436558837699744,0.2243655883769975,-0.7048652841635267,-0.7048652841635266,-0.956343332857934,-1.9458894374162996,0.7466126416653426
11,0.101,0.2,0.092,0.25003052321271674,1.7805179339198407,3.1415926535897927,0.007,0.006,0.018,0.01,0.0022,0.0024,0.0049,0.0334514596791018,0.2841008583407013,0.05945824405510506,59.99999999999999,0.13876683349973534,-0.597366636213324,-0.2071799964786996,0.05050000000000002,0.08746856578222831,-0.27479060368148395,0.15865042900628457,-0.49841502225501255,-0.8632801418012542,-1.1137113980870808,-1.7973957228992503,3.2116634230406125
11,0.101,0.2,0.092,0.25003052321271674,1.7805179339198407,3.1415926535897927,0.007,0.006,0.018,0.01,0.0022,0.0024,0.0049,0.0334514596791018,0.2841008583407013,0.05945824405510506,75.0,0.08991824210414599,-0.5505752461728253,1.5639086232483783,0.026140723555354597,0.09755850845519591,-0.3064890934580211,0.08212350508102365,-0.2579986002495879,-0.9628638844131145,-1.2462407538195073,-1.2876560102945538,10.16917712695351
11,0.101,0.2,0.092,0.25003052321271674,1.7805179339198407,3.1415926535897927,0.007,0.006,0.018,0.01,0.0022,0.0024,0.0049,0.0334514596791018,0.2841008583407013,0.05945824405510506,90.0,0.052449976167773464,-0.3173008580125692,3.668032145048768,6.184466335694134e-18,0.101,-0.3173008580125691,1.9429074006590077e-17,-6.103823616515578e-17,-0.9968300445100249,-1.3054433771972465,-3.7043055929027815e-16,19.00534790180709
11,0.101,0.2,0.092,0.25003052321271674,1.7805179339198407,3.1415926535897927,0.007,0.006,0.018,0.01,0.0022,0.0024,0.0049,0.0334514596791018,0.2841008583407013,0.05945824405510506,105.00000000000001,0.037636794993436785,-0.062402940743216985,2.0799058237475534,-0.026140723555354607,0.09755850845519591,-0.3064890934580211,-0.08212350508102367,0.257998600249588,-0.9628638844131145,-1.2462407538195073,1.2876560102945542,10.169177126953507
11,0.101,0.2,0.092,0.25003052321271674,1.7805179339198407,3.1415926535897927,0.007,0.006,0.018,0.01,0.0022,0.0024,0.0049,0.0334514596791018,0.2841008583407013,0.05945824405510506,119.99999999999999,0.037766833499735336,0.04778542885035583,0.7896500480313271,-0.05049999999999999,0.08746856578222832,-0.274790603681484,-0.15865042900628448,0.4984150222550123,-0.8632801418012543,-1.1137113980870808,1.7973957228992494,3.21166342304062
11,0.101,0.2,0.092,0.25003052321271674,1.7805179339198407,3.1415926535897927,0.007,0.006,0.018,0.01,0.0022,0.0024,0.0049,0.0334514596791018,0.2841008583407013,0.05945824405510506,135.0,0.0438845462926771,0.09362735314557258,0.39028443970020343,-0.0714177848998413,0.07141778489984131,-0.2243655883769975,-0.22436558837699744,0.7048652841635266,-0.7048652841635267,-0.9563433328579343,1.9458894374162994,0.7466126416653447
11,0.101,0.2,0.092,0.25003052321271674,1.7805179339198407,3.1415926535897927,0.007,0.006,0.018,0.01,0.0022,0.0024,0.0049,0.0334514596791018,0.2841008583407013,0.05945824405510506,150.0,0.05286585622463359,0.12038062028750017,0.27650990757989363,-0.08746856578222832,0.050499999999999996,-0.1586504290062845,-0.274790603681484,0.8632801418012543,-0.4984150222550124,-0.7930547126259008,1.9581126266230509,-0.3417493577212394
11,0.101,0.2,0.092,0.25003052321271674,1.7805179339198407,3.1415926535897927,0.007,0.006,0.018,0.01,0.0022,0.0024,0.0049,0.0334514596791018,0.2841008583407013,0.05945824405510506,165.0,0.06381921441204896,0.14224973937689947,0.2576935925931307,-0.0975585084551959,0.026140723555354625,-0.08212350508102373,-0.3064890934580211,0.9628638844131144,-0.25799860024958815,-0.6319305762429012,1.8992032358155788,-1.0418525473534597
11,0.101,0.2,0.092,0.25003052321271674,1.7805179339198407,3.1415926535897927,0.007,0.006,0.018,0.01,0.0022,0.0024,0.0049,0.0334514596791018,0.2841008583407013,0.05945824405510506,180.0,0.07658378304338492,0.164382571633946,0.27772460501556623,-0.101,1.2368932671388268e-17,-3.8858148013180155e-17,-0.3173008580125691,0.9968300445100249,-1.2207647233031156e-16,-0.4779951985189524,1.7867670829776743,-1.653942510837254
