design_id,r,l,e,ROM,QRR,omega,width_r,thickness_r,width_l,thickness_l,pin_diameter_A,pin_diameter_B,pin_diameter_C,mass_crank,mass_rod,mass_slider,angle_deg,F_Ax,F_Ay,F_Bx,F_By,F_Cx,F_Cy,N,F_f,tau_A
168,0.122,0.15,0.018,0.24995614767479746,1.5036650088644725,3.1415926535897927,0.01,0.012,0.007,0.001,0.0024,0.0022,0.0033,0.1155655593582036,0.008243786357740113,0.06106573418409388,330.0,-0.048615586403794556,1.2177841898529642,-0.01163879578111202,-0.04929816877467631,-0.022935743983959613,0.03405494415335297,0.633109796499314,-0.1266219592998628,0.06580906407278529
168,0.122,0.15,0.018,0.24995614767479746,1.5036650088644725,3.1415926535897927,0.01,0.012,0.007,0.001,0.0024,0.0022,0.0033,0.1155655593582036,0.008243786357740113,0.06106573418409388,345.0,-0.07809899636922459,1.192045694425791,0.010893965610126868,-0.04034002340260455,-0.002390373994018942,0.04181607527973952,0.6408709276257005,-0.12817418552514012,0.07120896728095383
169,0.122,0.15,0.018,0.24995614767479746,1.5036650088644725,3.1415926535897927,0.006,0.004,0.01,0.002,0.003,0.0031,0.0015,0.022953332693590213,0.023613488773400863,0.0621243252446475,0.0,-0.33605447931398413,0.34123998097903907,0.32223552019827223,-0.11606778725491909,0.2819857126455929,0.11558053761214337,0.7250201682621353,0.14500403365242706,0.027895773862271447
169,0.122,0.15,0.018,0.24995614767479746,1.5036650088644725,3.1415926535897927,0.006,0.004,0.01,0.002,0.003,0.0031,0.0015,0.022953332693590213,0.023613488773400863,0.0621243252446475,14.999999999999998,-0.3173327666592345,0.3990925664874716,0.3039846771569356,-0.17749698256599095,0.2649770068035636,0.05047186635965217,0.6599114970096441,0.13198229940192882,0.04378284297090198
169,0.122,0.15,0.018,0.24995614767479746,1.5036650088644725,3.1415926535897927,0.006,0.004,0.01,0.002,0.003,0.0031,0.0015,0.022953332693590213,0.023613488773400863,0.0621243252446475,29.999999999999996,-0.2823480723790117,0.451481162367217,0.27038050273094666,-0.233218448200953,0.23604356367903107,-0.008678325011942989,0.600761305638049,0.1201522611276098,0.053029224200367917
169,0.122,0.15,0.018,0.24995614767479746,1.5036650088644725,3.1415926535897927,0.006,0.004,0.01,0.002,0.003,0.0031,0.0015,0.022953332693590213,0.023613488773400863,0.0621243252446475,45.0,-0.23032760499639987,0.49151204701175055,0.22055612529674035,-0.27611133298729007,0.19461052338766147,-0.05451552333741261,0.5549241073125794,0.11098482146251587,0.052558493077309164
169,0.122,0.15,0.018,0.24995614767479746,1.5036650088644725,3.1415926535897927,0.006,0.004,0.01,0.002,0.003,0.0031,0.0015,0.022953332693590213,0.023613488773400863,0.0621243252446475,59.99999999999999,-0.15504595642099483,0.49700540139202065,0.14813647686313888,-0.28380077731596565,0.13591259484131188,-0.06446421890573639,0.5449754117442556,0.10899508234885112,0.03983097349211326
169,0.122,0.15,0.018,0.24995614767479746,1.5036650088644725,3.1415926535897927,0.006,0.004,0.01,0.002,0.003,0.0031,0.0015,0.022953332693590213,0.023613488773400863,0.0621243252446475,75.0,-0.0400922839966348,0.3900417322774301,0.03651567419399548,-0.17821762805560898,0.04832567362440785,0.039698705652849164,0.6491383363028411,0.12982766726056824,0.013485510969981731
169,0.122,0.15,0.018,0.24995614767479746,1.5036650088644725,3.1415926535897927,0.006,0.004,0.01,0.002,0.003,0.0031,0.0015,0.022953332693590213,0.023613488773400863,0.0621243252446475,90.0,0.06359322252559506,0.19905169820806382,-0.06359322252559506,0.012301536400344287,-0.02663434492136924,0.22973345791130184,0.8391730885612938,0.16783461771225877,-0.0077583731481225965
169,0.122,0.15,0.018,0.24995614767479746,1.5036650088644725,3.1415926535897927,0.006,0.004,0.01,0.002,0.003,0.0031,0.0015,0.022953332693590213,0.023613488773400863,0.0621243252446475,105.00000000000001,0.0080427766167115,0.32775600735498156,-0.004466166814072171,-0.11593190313316043,0.02206173638201757,0.10198443057529771,0.7114240612252897,0.14228481224505793,-0.007741973162962853
