design_id,r,l,e,ROM,QRR,omega,width_r,thickness_r,width_l,thickness_l,pin_diameter_A,pin_diameter_B,pin_diameter_C,mass_crank,mass_rod,mass_slider,utilization,check_static_passed,n_buck,P_cr,N_max_comp,check_buckling_passed,n_rod,S_e_rod,sigma_a_eq_rod,sigma_m_eq_rod,n_f_rod,n_y_rod,N_f_rod,t_f_rod,check_fatigue_rod_passed,n_crank,S_e_crank,sigma_a_eq_crank,sigma_m_eq_crank,n_f_crank,n_y_crank,N_f_crank,t_f_crank,check_fatigue_crank_passed,n_pin,S_e_pin,sigma_a_eq_pin,sigma_m_eq_pin,n_f_pin,n_y_pin,N_f_pin,t_f_pin,check_fatigue_pin_passed,D_rod,check_miner_rod_passed,D_crank,check_miner_crank_passed,D_pin,check_miner_pin_passed,sigma_max,tau_max,theta_sigma_max,theta_tau_max,pass_fail,total_mass,volume_envelope,tau_A_max,E_rev,F_A_max,F_B_max,F_C_max,n_static_rod,n_static_crank,n_static_pin
74,0.088,0.238,0.144,0.2504722209031141,1.7175197310816706,3.1415926535897927,0.004,0.002,0.004,0.003,0.0032,0.0024,0.002,0.005469884618415998,0.022303347625850636,0.06190991154604,29.318291045682443,False,412.3149804927117,114.6319598805997,0.27802036138394925,True,115.82609468159991,67556481.57072048,491304.8002852093,657425.2074005002,115.82609468159991,300.3316686181592,9.028006535685605e+25,1.805601307137121e+26,True,0.02495957865637998,69037952.89120005,2380395232.0497923,2697681759.8027706,0.02495957865637998,0.06793910382877802,6.572857348006841e-05,0.00013145714696013682,False,391.2016665677919,70030306.25476688,143733.6404161162,243324.39211646724,391.2016665677919,891.3392075669094,8.267926100668241e+30,1.6535852201336482e+31,True,2.073547457681184e-19,True,284807641621.44293,False,2.264171180543932e-24,True,801973.3276298414,2931829104.5682445,4.71238898038469,0.7853981633974483,0,0.08968314379030663,0.0011476759516784328,0.0261461467944511,0.02257648407832404,0.3223666213884117,0.288131476738909,0.2382436803124013,224.44636722766515,367.982292055098,485.2672432565171
80,0.085,0.248,0.157,0.24984867288722923,1.6921127112393222,3.1415926535897927,0.005,0.002,0.003,0.009,0.0032,0.0028,0.0028,0.006642480018810077,0.05195396396721455,0.06143942663023839,2.2343209764151215,False,5025.070367004893,2137.8700229806664,0.42544081313132076,True,103.57191848221572,64688228.512790635,473403.46622897947,1128720.143850495,103.57191848221572,215.33918970389934,3.0638804105456057e+25,6.127760821091211e+25,True,0.3204646397378751,68218665.5135579,184236568.45404533,202759663.6237618,0.3204646397378751,0.8914815478891701,92206.94018820577,184413.88037641154,False,278.1529780665411,67553884.31280793,186964.255159794,399688.54135938577,278.1529780665411,588.0820854294192,2.4054503784130943e+29,4.8109007568261886e+29,True,6.109899046832055e-19,True,203.02159427251533,False,7.782326406728796e-23,True,1417333.2449741976,223432097.64151216,2.0943951023931953,0.5235987755982988,0,0.12003587061626302,0.0013016440331061147,0.03802933812527022,0.02524084143540703,0.4789571310015005,0.42662490095256095,0.2665783768044237,126.99906718358031,294.79078334467147,313.62367790036865
85,0.114,0.16,0.041,0.25005846224273326,1.8669686872610802,3.1415926535897927,0.007,0.002,0.008,0.011,0.002,0.0016,0.0038,0.012564985493550559,0.11053169823886848,0.06063078068120439,0.7331983963398708,True,30395.926685395425,25007.135853354954,0.8227133889413654,True,356.51248237313666,60725821.20783358,138125.63021842772,256169.99393960182,356.51248237313666,874.9780085353613,6.163115652490922e+28,1.2326231304981843e+29,True,0.9807444731846829,67001630.21261763,58865674.36148992,68133334.37992398,0.9807444731846829,2.716556636299924,875761660.8803676,1751523321.7607353,False,69.90098942272563,71722496.3373247,815878.9254523277,1415409.1712678722,69.90098942272563,154.61920874633807,9.314969882685876e+24,1.8629939765371752e+25,True,3.0374247467567826e-22,True,0.02137567883615908,True,2.0096683334205565e-18,True,2108369.07402153,73319839.63398708,0.7853981633974483,0.5235987755982988,0,0.18372746441362342,0.0012706393852710157,0.10022393262436574,0.07024192319264118,0.9619446141843907,0.8478255096322502,0.3572698928702948,956.5089493040947,154.83079231971865,85.37404680133432
88,0.109,0.188,0.069,0.25040290668971465,1.7154312706609245,3.1415926535897927,0.006,0.001,0.012,0.008,0.0026,0.0027,0.0024,0.005139148215273274,0.14204427456758217,0.0616942726262976,251.83173043618865,False,11039.685008757808,10451.325765064837,0.9467050696440864,True,691.9882681865915,60443792.856708154,69879.04848629482,139592.5752523784,691.9882681865915,1647.0011252235554,1.0030526269710502e+31,2.0061052539421004e+31,True,0.0029360968264280376,70108734.45149384,20526311565.378628,23092223855.658916,0.0029360968264280376,0.007909481523618603,9.761331599202917e-13,1.9522663198405833e-12,False,94.90740013203889,68677366.32671957,541831.6094810537,1278531.8766630697,94.90740013203889,189.52258855223235,6.91041880725166e+25,1.382083761450332e+26,True,1.866302873512168e-24,True,1.917771137037146e+19,False,2.708953034851606e-19,True,4314362.850108903,25183173043.618866,4.4505895925855405,0.5235987755982988,0,0.20887769540915305,0.001349572415221444,0.10832178576184877,0.06861680583961532,1.0222844738738883,0.9772584230561655,0.40460371513420174,1031.591889190449,41.72110836608387,100.6262954657147
96,0.117,0.144,0.025,0.249601883990509,2.058931982167134,3.1415926535897927,0.009,0.001,0.005,0.01,0.0013,0.0039,0.003,0.008292388814100948,0.05602236981620354,0.061297300978589986,100.29323977633679,False,25291.06672957515,14497.09204844297,0.5732099876787798,True,528.2922439415696,62590486.07795339,94470.86899084001,185251.26407053033,528.2922439415696,1233.3668280883153,3.450142047392549e+30,6.900284094785097e+30,True,0.007446789527231393,68604285.44836812,7861905024.468344,9509393855.47973,0.007446789527231393,0.019860345641639854,3.6202020719198025e-09,7.240404143839605e-09,False,105.77054609361913,73333818.00882263,501353.30248487025,1264415.3302750692,105.77054609361913,195.38233582774464,1.2335569132830833e+27,2.4671138265661666e+27,True,5.42586355658825e-24,True,5170982068985098.0,False,1.5175627324869146e-20,True,2534853.114818662,10029323977.633678,1.5707963267948966,0.7853981633974483,0,0.1256120596088945,0.0010171290775673296,0.06696486595879053,0.06004624439431879,0.6637758815917079,0.7352503793073927,0.30605712000775176,741.9186151839968,71.01003168496287,116.97982945401843
99,0.117,0.144,0.025,0.249601883990509,2.058931982167134,3.1415926535897927,0.005,0.002,0.007,0.008,0.0037,0.0019,0.0039,0.009132436743662299,0.06324357352964727,0.06053643865381708,59.68072310842798,False,16936.232369391444,10391.515580323921,0.6135671354571354,True,389.7895343404044,62212142.78443916,129109.1728803312,236757.91221427693,389.7895343404044,942.9653938691637,2.4037091937784948e+29,4.8074183875569896e+29,True,0.0126590572868361,68218665.5135579,4575115260.392882,5761889255.219215,0.0126590572868361,0.03337523936251962,3.2625794129240097e-07,6.525158825848019e-07,False,146.3958052144565,70415716.0327349,364137.5681629062,801559.0770295875,146.3958052144565,295.96036106205787,4.3646608956099194e+27,8.729321791219839e+27,True,7.787963722255944e-23,True,57377913701792.91,False,4.288992993437136e-21,True,1078046.9146672743,5968072310.842798,1.5707963267948966,0.7853981633974483,0,0.13291244892712664,0.0011582336894841846,0.07155587167092387,0.061897165357835744,0.7005672722911763,0.7259360403034837,0.30999845856132924,1019.3510217921265,177.12908778639024,166.9686147708653
106,0.11,0.19,0.068,0.25004910287258386,1.668856430722694,3.1415926535897927,0.009,0.01,0.004,0.003,0.0018,0.0039,0.0024,0.07809043350305472,0.017693446692017202,0.0616942726262976,1276.9733368058526,False,610.3693232874159,179.86738879436808,0.2946861546475045,True,0.000499519098559983,67556481.57072048,117336293713.39413,128025592718.92859,0.000499519098559983,0.0014060863527602528,1.097520119056148e-18,2.195040238112296e-18,False,23.43906876059581,60652854.559925005,2289632.353646197,2373473.4958129064,23.43906876059581,73.98502438884553,2.2867058320232534e+19,4.573411664046507e+19,True,30.778806538948505,70824265.14560658,1189550.5474519127,7580242.440971214,30.778806538948505,39.33958309568189,2.6404326440668647e+23,5.2808652881337294e+23,True,1.705663493084659e+25,False,8.186448706188298e-13,True,7.08974722080657e-17,True,229855200625.05347,49561500860.81649,0.2617993877991494,3.9269908169872414,0,0.1574781528213695,0.0018055646010190509,0.06581907834532898,0.04034851144457311,1.00120167755999,0.2955850106300748,0.2529223302333128,0.0007831017071204809,2205.9925861509087,20.587250163659064
107,0.11,0.19,0.068,0.25004910287258386,1.668856430722694,3.1415926535897927,0.004,0.002,0.006,0.008,0.0022,0.0035,0.0023,0.006832449708045587,0.07136214485175416,0.061751858019637895,75.10400023578154,False,9086.307048165912,5116.227947928693,0.5630701142728181,True,236.15464416343218,62727331.620962925,211293.7962076481,418309.2583308007,236.15464416343218,547.9643046727491,6.720423973737903e+27,1.3440847947475805e+28,True,0.009908090715651074,69037952.89120005,5960430335.206233,7047964187.0409155,0.009908090715651074,0.026521335850475315,3.3446009243510935e-08,6.689201848702187e-08,False,190.243903816778,69319753.27428749,256926.2995496734,748657.9593497289,190.243903816778,343.08412939717016,4.521759376900807e+28,9.043518753801615e+28,True,2.785538542382755e-21,True,559708031643027.25,False,4.1399814628859356e-22,True,1579961.1297692105,7510400023.578155,4.1887902047863905,0.5235987755982988,0,0.13994645257943764,0.0014103551819118767,0.06590854996700898,0.055542429130897755,0.6298144502045631,0.5750550750672928,0.30552298189863186,511.92310329552834,113.92685339435732,186.7671039987841
110,0.11,0.19,0.068,0.25004910287258386,1.668856430722694,3.1415926535897927,0.008,0.002,0.01,0.009,0.0029,0.0038,0.0031,0.013866116970675345,0.13447590442675444,0.061222562489361095,1.9913816155410506,False,13566.296110911973,12141.048743619845,0.894942041981102,True,493.12900381673626,60652854.559925005,95147.25803940206,221768.66860989828,493.12900381673626,1088.616793884826,1.0508034804892757e+30,2.1016069609785514e+30,True,0.35288884532656883,66524680.9639886,163531706.812564,181386995.55363247,0.35288884532656883,1.0002357008571754,205835.89395665884,411671.7879133177,False,276.67357394079534,67300710.53445578,158226.01810849775,610191.8529041283,276.67357394079534,448.9744617018821,8.167647542946066e+29,1.6335295085892132e+30,True,1.7814939089546587e-23,True,90.94623702482967,False,2.2919696156780667e-23,True,942737.7352194906,199138161.55410507,4.4505895925855405,0.5235987755982988,0,0.2095645838867909,0.001503345633466506,0.10827877575694522,0.07307473904464748,1.0535858353982144,0.9261505244959228,0.3650941256389625,845.4727606420541,190.93327155095997,251.0537870385698
114,0.123,0.137,0.01,0.2500096621641989,1.635055060744932,3.1415926535897927,0.005,0.002,0.007,0.011,0.0015,0.0025,0.0035,0.009645856203533499,0.08283733749523924,0.06089910410974749,1.6431318499373775,False,41785.69480803807,29844.948751406617,0.7142384227069385,True,522.0958565587399,61161195.48363261,91983.91298257536,198705.41452486685,522.0958565587399,1186.8340780112312,1.838206305910486e+30,3.676412611820972e+30,True,0.4486643633560232,68218665.5135579,130247047.68127428,154356838.96769905,0.4486643633560232,1.2122111333831447,1588703.9639837036,3177407.9279674073,False,45.81839375049187,72219498.84944795,1284812.1467252362,1948865.5783042917,45.81839375049187,106.68966710244746,2.4897350350043586e+23,4.979470070008717e+23,True,1.0183840594936788e-23,True,11.783189583702722,False,7.518872384734397e-17,True,3075555.014472422,164313184.99373776,4.71238898038469,0.5235987755982988,0,0.15338229780852022,0.0010672583066246959,0.0915819351512118,0.07626320575459745,1.0190539377257848,0.9234494837254359,0.34147202635767365,1116.6226834506033,105.63003372326949,58.52602185718893
