design_id,r,l,e,ROM,QRR,omega,width_r,thickness_r,width_l,thickness_l,pin_diameter_A,pin_diameter_B,pin_diameter_C,mass_crank,mass_rod,mass_slider,angle_deg,sigma_rod,tau_rod,sigma_crank,tau_crank,sigma_pin,tau_pin,sigma,tau
47,0.114,0.2,0.064,0.2499628965134077,1.5057197479918698,3.1415926535897927,0.011,0.008,0.007,0.009,0.0015,0.0037,0.0025,0.07925303900438774,0.0987039490756542,0.0616342367906875,75.0,169949.44707996544,220127.9736414974,37389.48655315145,1299987.4606645193,15316137.840475809,717943.9612723036,15316137.840475809,1299987.4606645193
47,0.114,0.2,0.064,0.2499628965134077,1.5057197479918698,3.1415926535897927,0.011,0.008,0.007,0.009,0.0015,0.0037,0.0025,0.07925303900438774,0.0987039490756542,0.0616342367906875,90.0,156230.3283866248,214639.74640749852,36591.37881725705,125274.67810934091,14200314.81451125,665639.7569302148,14200314.81451125,665639.7569302148
47,0.114,0.2,0.064,0.2499628965134077,1.5057197479918698,3.1415926535897927,0.011,0.008,0.007,0.009,0.0015,0.0037,0.0025,0.07925303900438774,0.0987039490756542,0.0616342367906875,105.00000000000001,168495.70595924632,226245.53503301812,36097.046840114286,981763.5061680353,14572789.119086282,683099.4899571695,14572789.119086282,981763.5061680353
47,0.114,0.2,0.064,0.2499628965134077,1.5057197479918698,3.1415926535897927,0.011,0.008,0.007,0.009,0.0015,0.0037,0.0025,0.07925303900438774,0.0987039490756542,0.0616342367906875,119.99999999999999,198682.06393756712,255005.21279051717,46904.773029683965,1732734.2959743522,15232804.016297553,714037.6882639478,15232804.016297553,1732734.2959743522
47,0.114,0.2,0.064,0.2499628965134077,1.5057197479918698,3.1415926535897927,0.011,0.008,0.007,0.009,0.0015,0.0037,0.0025,0.07925303900438774,0.0987039490756542,0.0616342367906875,135.0,238333.83695793466,184581.71888171436,53506.49684047231,3049240.816955299,13131718.78753503,615549.3181657046,13131718.78753503,3049240.816955299
47,0.114,0.2,0.064,0.2499628965134077,1.5057197479918698,3.1415926535897927,0.011,0.008,0.007,0.009,0.0015,0.0037,0.0025,0.07925303900438774,0.0987039490756542,0.0616342367906875,150.0,271135.5976140065,226686.75609788887,62144.143109571494,3444048.3690092047,14216141.967499593,666381.6547265433,14216141.967499593,3444048.3690092047
47,0.114,0.2,0.064,0.2499628965134077,1.5057197479918698,3.1415926535897927,0.011,0.008,0.007,0.009,0.0015,0.0037,0.0025,0.07925303900438774,0.0987039490756542,0.0616342367906875,165.0,298515.0519271571,261169.863732328,68588.59854401374,3678835.9623148786,15092836.726234728,707476.7215422528,15092836.726234728,3678835.9623148786
47,0.114,0.2,0.064,0.2499628965134077,1.5057197479918698,3.1415926535897927,0.011,0.008,0.007,0.009,0.0015,0.0037,0.0025,0.07925303900438774,0.0987039490756542,0.0616342367906875,180.0,318091.47442291153,286111.7452541327,72746.5820671592,3679089.3414718877,15858418.086946348,743363.3478256101,15858418.086946348,3679089.3414718877
47,0.114,0.2,0.064,0.2499628965134077,1.5057197479918698,3.1415926535897927,0.011,0.008,0.007,0.009,0.0015,0.0037,0.0025,0.07925303900438774,0.0987039490756542,0.0616342367906875,195.0,329321.0071638693,301143.2223674049,74096.58255600721,3412810.268030695,16547015.135996377,775641.3344998301,16547015.135996377,3412810.268030695
47,0.114,0.2,0.064,0.2499628965134077,1.5057197479918698,3.1415926535897927,0.011,0.008,0.007,0.009,0.0015,0.0037,0.0025,0.07925303900438774,0.0987039490756542,0.0616342367906875,210.00000000000003,333659.9969852074,307377.38077871304,70687.76556287643,2875662.206788777,17159996.816041473,804374.850751944,17159996.816041473,2875662.206788777
47,0.114,0.2,0.064,0.2499628965134077,1.5057197479918698,3.1415926535897927,0.011,0.008,0.007,0.009,0.0015,0.0037,0.0025,0.07925303900438774,0.0987039490756542,0.0616342367906875,225.0,333737.52208217885,307405.79942016135,62666.687700194954,2089856.780332092,17673019.76061869,828422.801279001,17673019.76061869,2089856.780332092
47,0.114,0.2,0.064,0.2499628965134077,1.5057197479918698,3.1415926535897927,0.011,0.008,0.007,0.009,0.0015,0.0037,0.0025,0.07925303900438774,0.0987039490756542,0.0616342367906875,239.99999999999997,330591.8242066457,305180.20547378535,50849.751557657815,1111536.851455122,18032677.74223424,845281.76916723,18032677.74223424,1111536.851455122
47,0.114,0.2,0.064,0.2499628965134077,1.5057197479918698,3.1415926535897927,0.011,0.008,0.007,0.009,0.0015,0.0037,0.0025,0.07925303900438774,0.0987039490756542,0.0616342367906875,255.00000000000003,326957.40552455053,305356.2048933957,51025.62284482893,91340.5348948553,18162283.726991657,851357.0497027339,18162283.726991657,851357.0497027339
47,0.114,0.2,0.064,0.2499628965134077,1.5057197479918698,3.1415926535897927,0.011,0.008,0.007,0.009,0.0015,0.0037,0.0025,0.07925303900438774,0.0987039490756542,0.0616342367906875,270.0,324974.6090353088,311606.7960310715,47207.63268196653,987433.1029888091,18001817.886096973,843835.2134107957,18001817.886096973,987433.1029888091
47,0.114,0.2,0.064,0.2499628965134077,1.5057197479918698,3.1415926535897927,0.011,0.008,0.007,0.009,0.0015,0.0037,0.0025,0.07925303900438774,0.0987039490756542,0.0616342367906875,285.0,325496.31923461217,324346.22942839225,42137.09570425434,1850046.842880462,17572840.711739454,823726.9083627869,17572840.711739454,1850046.842880462
47,0.114,0.2,0.064,0.2499628965134077,1.5057197479918698,3.1415926535897927,0.011,0.008,0.007,0.009,0.0015,0.0037,0.0025,0.07925303900438774,0.0987039490756542,0.0616342367906875,300.0,327792.86057328293,339801.69319463964,47623.60255508046,2500151.4956633295,16996591.668918982,796715.2344805772,16996591.668918982,2500151.4956633295
47,0.114,0.2,0.064,0.2499628965134077,1.5057197479918698,3.1415926535897927,0.011,0.008,0.007,0.009,0.0015,0.0037,0.0025,0.07925303900438774,0.0987039490756542,0.0616342367906875,315.0,329938.9473091312,351702.57001276145,59291.802158698636,2972895.43460937,16424627.72740691,769904.4247221989,16424627.72740691,2972895.43460937
47,0.114,0.2,0.064,0.2499628965134077,1.5057197479918698,3.1415926535897927,0.011,0.008,0.007,0.009,0.0015,0.0037,0.0025,0.07925303900438774,0.0987039490756542,0.0616342367906875,330.0,331392.53393851843,354165.51909025083,67317.51881570842,3326218.811143771,15952763.88325366,747785.8070275153,15952763.88325366,3326218.811143771
47,0.114,0.2,0.064,0.2499628965134077,1.5057197479918698,3.1415926535897927,0.011,0.008,0.007,0.009,0.0015,0.0037,0.0025,0.07925303900438774,0.0987039490756542,0.0616342367906875,345.0,327432.1340449134,343666.3975352745,70948.35846744949,3577307.4594958457,15593282.732578663,730935.1280896248,15593282.732578663,3577307.4594958457
48,0.114,0.2,0.064,0.2499628965134077,1.5057197479918698,3.1415926535897927,0.003,0.003,0.007,0.005,0.0011,0.0012,0.0015,0.008034827459887725,0.05485552335030548,0.0621243252446475,0.0,324756.09151364747,128969.113464994,332994.88621780556,44891830.51495904,5915910.091931246,542291.758427031,5915910.091931246,44891830.51495904
48,0.114,0.2,0.064,0.2499628965134077,1.5057197479918698,3.1415926535897927,0.003,0.003,0.007,0.005,0.0011,0.0012,0.0015,0.008034827459887725,0.05485552335030548,0.0621243252446475,14.999999999999998,304464.5587498267,117515.55273396705,270070.14576535684,63484541.28004246,6138376.041492417,562684.4704701382,6138376.041492417,63484541.28004246
48,0.114,0.2,0.064,0.2499628965134077,1.5057197479918698,3.1415926535897927,0.003,0.003,0.007,0.005,0.0011,0.0012,0.0015,0.008034827459887725,0.05485552335030548,0.0621243252446475,29.999999999999996,275747.3219200224,103296.63625273459,226421.66399632313,73304013.48468831,6219406.199385854,570112.2349437033,6219406.199385854,73304013.48468831
48,0.114,0.2,0.064,0.2499628965134077,1.5057197479918698,3.1415926535897927,0.003,0.003,0.007,0.005,0.0011,0.0012,0.0015,0.008034827459887725,0.05485552335030548,0.0621243252446475,45.0,240622.6888037013,87855.18800146595,192865.48622757487,70005852.1149585,6089556.045698375,558209.3041890177,6089556.045698375,70005852.1149585
48,0.114,0.2,0.064,0.2499628965134077,1.5057197479918698,3.1415926535897927,0.003,0.003,0.007,0.005,0.0011,0.0012,0.0015,0.008034827459887725,0.05485552335030548,0.0621243252446475,59.99999999999999,203135.48456221304,73183.95581480124,219937.33131055883,51272395.385498285,5571792.87309241,510747.68003347097,5571792.87309241,51272395.385498285
48,0.114,0.2,0.064,0.2499628965134077,1.5057197479918698,3.1415926535897927,0.003,0.003,0.007,0.005,0.0011,0.0012,0.0015,0.008034827459887725,0.05485552335030548,0.0621243252446475,75.0,170670.57058474072,62176.60695227937,256120.10915346927,20981931.123247925,4495079.725853634,412048.9748699165,4495079.725853634,20981931.123247925
48,0.114,0.2,0.064,0.2499628965134077,1.5057197479918698,3.1415926535897927,0.003,0.003,0.007,0.005,0.0011,0.0012,0.0015,0.008034827459887725,0.05485552335030548,0.0621243252446475,90.0,156521.3209745804,58182.914777255,213062.46784894858,3096790.204943809,3612705.4633475216,331164.66747352283,3612705.4633475216,3096790.204943809
48,0.114,0.2,0.064,0.2499628965134077,1.5057197479918698,3.1415926535897927,0.003,0.003,0.007,0.005,0.0011,0.0012,0.0015,0.008034827459887725,0.05485552335030548,0.0621243252446475,105.00000000000001,168660.66109115418,62276.485699631536,227046.95353389526,11926501.937587397,3901354.0622921223,357624.12237677793,3901354.0622921223,11926501.937587397
48,0.114,0.2,0.064,0.2499628965134077,1.5057197479918698,3.1415926535897927,0.003,0.003,0.007,0.005,0.0011,0.0012,0.0015,0.008034827459887725,0.05485552335030548,0.0621243252446475,119.99999999999999,199492.07433034488,72272.91138373218,258097.34124951105,19149307.861895565,4422987.694926466,405440.5387015927,4422987.694926466,19149307.861895565
48,0.114,0.2,0.064,0.2499628965134077,1.5057197479918698,3.1415926535897927,0.003,0.003,0.007,0.005,0.0011,0.0012,0.0015,0.008034827459887725,0.05485552335030548,0.0621243252446475,135.0,241046.36292060977,40754.26622952693,191074.42414252248,43636274.88406768,3881217.659664853,355778.2854692782,3881217.659664853,43636274.88406768
48,0.114,0.2,0.064,0.2499628965134077,1.5057197479918698,3.1415926535897927,0.003,0.003,0.007,0.005,0.0011,0.0012,0.0015,0.008034827459887725,0.05485552335030548,0.0621243252446475,150.0,273328.8068365304,53503.132240642306,231291.69215755793,45689512.947868064,4172472.7900237995,382476.6724188483,4172472.7900237995,45689512.947868064
48,0.114,0.2,0.064,0.2499628965134077,1.5057197479918698,3.1415926535897927,0.003,0.003,0.007,0.005,0.0011,0.0012,0.0015,0.008034827459887725,0.05485552335030548,0.0621243252446475,165.0,300475.6322694311,63545.098607087704,260916.32326003135,46653216.336079076,4531633.146518084,415399.70509749104,4531633.146518084,46653216.336079076
48,0.114,0.2,0.064,0.2499628965134077,1.5057197479918698,3.1415926535897927,0.003,0.003,0.007,0.005,0.0011,0.0012,0.0015,0.008034827459887725,0.05485552335030548,0.0621243252446475,180.0,319967.54716383456,70657.25117035232,276720.6660882674,44891830.51495904,4889347.319995018,448190.17099954333,4889347.319995018,44891830.51495904
48,0.114,0.2,0.064,0.2499628965134077,1.5057197479918698,3.1415926535897927,0.003,0.003,0.007,0.005,0.0011,0.0012,0.0015,0.008034827459887725,0.05485552335030548,0.0621243252446475,195.0,331199.924659331,74875.47284639854,278047.6916648044,39667130.632048234,5232936.092653999,479685.8084932833,5232936.092653999,39667130.632048234
48,0.114,0.2,0.064,0.2499628965134077,1.5057197479918698,3.1415926535897927,0.003,0.003,0.007,0.005,0.0011,0.0012,0.0015,0.008034827459887725,0.05485552335030548,0.0621243252446475,210.00000000000003,335596.46846104437,76581.05723243128,331108.63183408795,30720476.599284697,5553684.242332155,509087.7222137809,5553684.242332155,30720476.599284697
48,0.114,0.2,0.064,0.2499628965134077,1.5057197479918698,3.1415926535897927,0.003,0.003,0.007,0.005,0.0011,0.0012,0.0015,0.008034827459887725,0.05485552335030548,0.0621243252446475,225.0,335756.41111817723,76557.80668009352,376635.0276701446,18247713.20467962,5830567.664208493,534468.7025524453,5830567.664208493,18247713.20467962
48,0.114,0.2,0.064,0.2499628965134077,1.5057197479918698,3.1415926535897927,0.003,0.003,0.007,0.005,0.0011,0.0012,0.0015,0.008034827459887725,0.05485552335030548,0.0621243252446475,239.99999999999997,332673.84580135165,75996.70307426463,399937.61824900814,3128144.65683199,6019540.936429512,551791.2525060386,6019540.936429512,3128144.65683199
48,0.114,0.2,0.064,0.2499628965134077,1.5057197479918698,3.1415926535897927,0.003,0.003,0.007,0.005,0.0011,0.0012,0.0015,0.008034827459887725,0.05485552335030548,0.0621243252446475,255.00000000000003,329021.80788323504,76324.78392981157,392121.82957163797,12745692.144894494,6054642.818158288,555008.924997843,6054642.818158288,12745692.144894494
48,0.114,0.2,0.064,0.2499628965134077,1.5057197479918698,3.1415926535897927,0.003,0.003,0.007,0.005,0.0011,0.0012,0.0015,0.008034827459887725,0.05485552335030548,0.0621243252446475,270.0,326883.0699662293,78694.15208400115,351310.958605278,26595306.596766036,5880126.214508781,539011.569663305,5880126.214508781,26595306.596766036
48,0.114,0.2,0.064,0.2499628965134077,1.5057197479918698,3.1415926535897927,0.003,0.003,0.007,0.005,0.0011,0.0012,0.0015,0.008034827459887725,0.05485552335030548,0.0621243252446475,285.0,327100.430143039,83260.0621707258,287993.914705687,35995527.672163345,5507445.271185755,504849.1498586943,5507445.271185755,35995527.672163345
48,0.114,0.2,0.064,0.2499628965134077,1.5057197479918698,3.1415926535897927,0.003,0.003,0.007,0.005,0.0011,0.0012,0.0015,0.008034827459887725,0.05485552335030548,0.0621243252446475,300.0,329001.0444742494,88868.35252481187,220932.7417071214,40547223.45285651,5037367.962839971,461758.72992699745,5037367.962839971,40547223.45285651
48,0.114,0.2,0.064,0.2499628965134077,1.5057197479918698,3.1415926535897927,0.003,0.003,0.007,0.005,0.0011,0.0012,0.0015,0.008034827459887725,0.05485552335030548,0.0621243252446475,315.0,330748.8858343057,93568.71136167173,203721.22121279466,42058383.426713355,4605396.313999137,422161.32878325426,4605396.313999137,42058383.426713355
48,0.114,0.2,0.064,0.2499628965134077,1.5057197479918698,3.1415926535897927,0.003,0.003,0.007,0.005,0.0011,0.0012,0.0015,0.008034827459887725,0.05485552335030548,0.0621243252446475,330.0,331875.6364935679,95504.9479173851,235892.56628451013,42883110.374283575,4299873.539452186,394155.0744497838,4299873.539452186,42883110.374283575
48,0.114,0.2,0.064,0.2499628965134077,1.5057197479918698,3.1415926535897927,0.003,0.003,0.007,0.005,0.0011,0.0012,0.0015,0.008034827459887725,0.05485552335030548,0.0621243252446475,345.0,327698.4557426996,93514.31274115016,253223.30207943398,44116953.43842208,4124829.6184472935,378109.38169100194,4124829.6184472935,44116953.43842208
49,0.114,0.2,0.064,0.2499628965134077,1.5057197479918698,3.1415926535897927,0.003,0.012,0.012,0.004,0.0016,0.0014,0.0018,0.03210012002821512,0.07535161700197042,0.0620030283522924,0.0,193240.35059805273,100508.0865038729,261603.6156840462,43982.527202075406,12567618.96637409,406204.52094339026,12567618.96637409,406204.52094339026
49,0.114,0.2,0.064,0.2499628965134077,1.5057197479918698,3.1415926535897927,0.003,0.012,0.012,0.004,0.0016,0.0014,0.0018,0.03210012002821512,0.07535161700197042,0.0620030283522924,14.999999999999998,181706.03593441666,91350.01091758978,248575.89778038024,52366.068486553595,13009900.343952734,420309.48357847246,13009900.343952734,420309.48357847246
49,0.114,0.2,0.064,0.2499628965134077,1.5057197479918698,3.1415926535897927,0.003,0.012,0.012,0.004,0.0016,0.0014,0.0018,0.03210012002821512,0.07535161700197042,0.0620030283522924,29.999999999999996,165120.08725232084,80246.20522312906,217982.92041363122,54995.000953129405,13140774.628075127,427893.5032117609,13140774.628075127,427893.5032117609
49,0.114,0.2,0.064,0.2499628965134077,1.5057197479918698,3.1415926535897927,0.003,0.012,0.012,0.004,0.0016,0.0014,0.0018,0.03210012002821512,0.07535161700197042,0.0620030283522924,45.0,144622.36730121236,68509.14035360458,186126.01747040637,49893.045203854424,12818040.908563567,425362.6863369259,12818040.908563567,425362.6863369259
49,0.114,0.2,0.064,0.2499628965134077,1.5057197479918698,3.1415926535897927,0.003,0.012,0.012,0.004,0.0016,0.0014,0.0018,0.03210012002821512,0.07535161700197042,0.0620030283522924,59.99999999999999,126752.45673676695,57863.50888456271,140904.43491869065,36160.83976183957,12127960.24927961,404265.3416426538,12127960.24927961,404265.3416426538
49,0.114,0.2,0.064,0.2499628965134077,1.5057197479918698,3.1415926535897927,0.003,0.012,0.012,0.004,0.0016,0.0014,0.0018,0.03210012002821512,0.07535161700197042,0.0620030283522924,75.0,102887.11371773879,50627.57680547621,100644.6616710087,15985.006762040644,10680364.936047921,356012.1645349308,10680364.936047921,356012.1645349308
49,0.114,0.2,0.064,0.2499628965134077,1.5057197479918698,3.1415926535897927,0.003,0.012,0.012,0.004,0.0016,0.0014,0.0018,0.03210012002821512,0.07535161700197042,0.0620030283522924,90.0,93938.6409993447,48579.681629515115,94711.41998250701,1718.0306194805073,9428391.41471754,314279.71382391814,9428391.41471754,314279.71382391814
49,0.114,0.2,0.064,0.2499628965134077,1.5057197479918698,3.1415926535897927,0.003,0.012,0.012,0.004,0.0016,0.0014,0.0018,0.03210012002821512,0.07535161700197042,0.0620030283522924,105.00000000000001,101213.16094329896,51506.90595236297,95115.78707526767,11655.88874382603,9842650.075739056,328088.33585796854,9842650.075739056,328088.33585796854
49,0.114,0.2,0.064,0.2499628965134077,1.5057197479918698,3.1415926535897927,0.003,0.012,0.012,0.004,0.0016,0.0014,0.0018,0.03210012002821512,0.07535161700197042,0.0620030283522924,119.99999999999999,119423.17086112684,58717.833370866756,142217.60414839783,20475.826747323106,10572283.727595601,352409.4575865202,10572283.727595601,352409.4575865202
49,0.114,0.2,0.064,0.2499628965134077,1.5057197479918698,3.1415926535897927,0.003,0.012,0.012,0.004,0.0016,0.0014,0.0018,0.03210012002821512,0.07535161700197042,0.0620030283522924,135.0,144848.08897826975,38755.719152199075,179136.68023949824,36985.8013145276,8741860.585377859,291395.3528459287,8741860.585377859,291395.3528459287
49,0.114,0.2,0.064,0.2499628965134077,1.5057197479918698,3.1415926535897927,0.003,0.012,0.012,0.004,0.0016,0.0014,0.0018,0.03210012002821512,0.07535161700197042,0.0620030283522924,150.0,163009.78307870025,48711.25681891402,219335.04928455554,41470.731392856505,9655725.034109704,321857.5011369902,9655725.034109704,321857.5011369902
49,0.114,0.2,0.064,0.2499628965134077,1.5057197479918698,3.1415926535897927,0.003,0.012,0.012,0.004,0.0016,0.0014,0.0018,0.03210012002821512,0.07535161700197042,0.0620030283522924,165.0,178282.2194188212,56735.73869176299,246028.05286232007,44120.82020727476,10436823.70335987,347894.1234453291,10436823.70335987,347894.1234453291
49,0.114,0.2,0.064,0.2499628965134077,1.5057197479918698,3.1415926535897927,0.003,0.012,0.012,0.004,0.0016,0.0014,0.0018,0.03210012002821512,0.07535161700197042,0.0620030283522924,180.0,189138.61490418593,62490.77082374014,257427.3738157949,43982.527202075406,11130024.363612577,371000.8121204193,11130024.363612577,371000.8121204193
49,0.114,0.2,0.064,0.2499628965134077,1.5057197479918698,3.1415926535897927,0.003,0.012,0.012,0.004,0.0016,0.0014,0.0018,0.03210012002821512,0.07535161700197042,0.0620030283522924,195.0,195220.297721583,65936.60692665925,253807.4012268753,40642.78745606085,11759662.625464642,391988.75418215484,11759662.625464642,391988.75418215484
49,0.114,0.2,0.064,0.2499628965134077,1.5057197479918698,3.1415926535897927,0.003,0.012,0.012,0.004,0.0016,0.0014,0.0018,0.03210012002821512,0.07535161700197042,0.0620030283522924,210.00000000000003,197613.47023966172,67350.70184865096,233480.86429040736,34029.48115736118,12326394.800627224,410879.82668757427,12326394.800627224,410879.82668757427
49,0.114,0.2,0.064,0.2499628965134077,1.5057197479918698,3.1415926535897927,0.003,0.012,0.012,0.004,0.0016,0.0014,0.0018,0.03210012002821512,0.07535161700197042,0.0620030283522924,225.0,198114.18418914388,67345.6626446609,197646.0970064716,24396.564698655435,12804803.362020265,426826.77873400896,12804803.362020265,426826.77873400896
49,0.114,0.2,0.064,0.2499628965134077,1.5057197479918698,3.1415926535897927,0.003,0.012,0.012,0.004,0.0016,0.0014,0.0018,0.03210012002821512,0.07535161700197042,0.0620030283522924,239.99999999999997,196601.04021260765,66854.41035955123,148502.88569160338,12425.161622949907,13135528.836598443,437850.9612199482,13135528.836598443,437850.9612199482
49,0.114,0.2,0.064,0.2499628965134077,1.5057197479918698,3.1415926535897927,0.003,0.012,0.012,0.004,0.0016,0.0014,0.0018,0.03210012002821512,0.07535161700197042,0.0620030283522924,255.00000000000003,194569.59268702575,66983.9196363652,132994.28951722832,5079.920099092024,13230017.263682408,441000.57545608043,13230017.263682408,441000.57545608043
49,0.114,0.2,0.064,0.2499628965134077,1.5057197479918698,3.1415926535897927,0.003,0.012,0.012,0.004,0.0016,0.0014,0.0018,0.03210012002821512,0.07535161700197042,0.0620030283522924,270.0,193183.29142188007,68616.1431072227,127231.91773605593,14115.678952878352,13016441.864048125,433881.39546827093,13016441.864048125,433881.39546827093
49,0.114,0.2,0.064,0.2499628965134077,1.5057197479918698,3.1415926535897927,0.003,0.012,0.012,0.004,0.0016,0.0014,0.0018,0.03210012002821512,0.07535161700197042,0.0620030283522924,285.0,192925.78371070317,71858.87097485863,113395.19807036364,23312.931581613328,12517028.156634321,417234.2718878108,12517028.156634321,417234.2718878108
49,0.114,0.2,0.064,0.2499628965134077,1.5057197479918698,3.1415926535897927,0.003,0.012,0.012,0.004,0.0016,0.0014,0.0018,0.03210012002821512,0.07535161700197042,0.0620030283522924,300.0,193455.14157838147,75815.85298089839,142264.89744836808,30808.148855650692,11872736.50174216,395757.8833914054,11872736.50174216,395757.8833914054
49,0.114,0.2,0.064,0.2499628965134077,1.5057197479918698,3.1415926535897927,0.003,0.012,0.012,0.004,0.0016,0.0014,0.0018,0.03210012002821512,0.07535161700197042,0.0620030283522924,315.0,193835.76167638513,78987.0193454902,190247.47069522087,36090.16731427514,11263097.07797221,375436.56926574034,11263097.07797221,375436.56926574034
49,0.114,0.2,0.064,0.2499628965134077,1.5057197479918698,3.1415926535897927,0.003,0.012,0.012,0.004,0.0016,0.0014,0.0018,0.03210012002821512,0.07535161700197042,0.0620030283522924,330.0,194773.36197202816,79956.44700204738,226088.7870945702,39999.15864656126,10800328.489374416,360010.94964581396,10800328.489374416,360010.94964581396
49,0.114,0.2,0.064,0.2499628965134077,1.5057197479918698,3.1415926535897927,0.003,0.012,0.012,0.004,0.0016,0.0014,0.0018,0.03210012002821512,0.07535161700197042,0.0620030283522924,345.0,192697.19162497506,77859.55678109534,246897.72860867035,42824.49056914251,10491847.451686822,349728.2483895608,10491847.451686822,349728.2483895608
50,0.114,0.2,0.064,0.2499628965134077,1.5057197479918698,3.1415926535897927,0.004,0.002,0.004,0.01,0.0012,0.0033,0.0023,0.007102930234066828,0.062282396101865894,0.061751858019637895,0.0,554413.7898708385,49051.509985969875,881105.9303688447,4455319833.059225,3219165.3044144213,482874.7956621631,3219165.3044144213,4455319833.059225
50,0.114,0.2,0.064,0.2499628965134077,1.5057197479918698,3.1415926535897927,0.004,0.002,0.004,0.01,0.0012,0.0033,0.0023,0.007102930234066828,0.062282396101865894,0.061751858019637895,14.999999999999998,518711.7882548443,44643.83998413474,599777.6329642202,6184358350.556077,3339624.751349019,500943.7127023528,3339624.751349019,6184358350.556077
50,0.114,0.2,0.064,0.2499628965134077,1.5057197479918698,3.1415926535897927,0.004,0.002,0.004,0.01,0.0012,0.0033,0.0023,0.007102930234066828,0.062282396101865894,0.061751858019637895,29.999999999999996,468690.3982949806,39228.965825864325,192014.99624780106,7076182053.83551,3384335.5793939484,507650.33690909226,3384335.5793939484,7076182053.83551
50,0.114,0.2,0.064,0.2499628965134077,1.5057197479918698,3.1415926535897927,0.004,0.002,0.004,0.01,0.0012,0.0033,0.0023,0.007102930234066828,0.062282396101865894,0.061751858019637895,45.0,407998.32985381316,33416.43611554843,260725.09420828943,6727145086.75787,3316761.2486311323,497514.18729466974,3316761.2486311323,6727145086.75787
50,0.114,0.2,0.064,0.2499628965134077,1.5057197479918698,3.1415926535897927,0.004,0.002,0.004,0.01,0.0012,0.0033,0.0023,0.007102930234066828,0.062282396101865894,0.061751858019637895,59.99999999999999,344058.45358841965,27999.39892748278,624455.7876569869,4923469458.144114,3043883.973702601,456582.59605539014,3043883.973702601,4923469458.144114
50,0.114,0.2,0.064,0.2499628965134077,1.5057197479918698,3.1415926535897927,0.004,0.002,0.004,0.01,0.0012,0.0033,0.0023,0.007102930234066828,0.062282396101865894,0.061751858019637895,75.0,290165.13770819537,24090.963331085346,727406.1197092795,2028752100.1568153,2476010.560823877,371401.5841235815,2476010.560823877,2028752100.1568153
50,0.114,0.2,0.064,0.2499628965134077,1.5057197479918698,3.1415926535897927,0.004,0.002,0.004,0.01,0.0012,0.0033,0.0023,0.007102930234066828,0.062282396101865894,0.061751858019637895,90.0,267360.5388001049,24207.452347672,617636.9429855738,295740738.0063124,2009694.2864316388,301454.1429647458,2009694.2864316388,295740738.0063124
50,0.114,0.2,0.064,0.2499628965134077,1.5057197479918698,3.1415926535897927,0.004,0.002,0.004,0.01,0.0012,0.0033,0.0023,0.007102930234066828,0.062282396101865894,0.061751858019637895,105.00000000000001,288321.58245423046,25349.495347284603,650624.6063420038,1192824804.494118,2160476.7622757987,324071.51434136974,2160476.7622757987,1192824804.494118
50,0.114,0.2,0.064,0.2499628965134077,1.5057197479918698,3.1415926535897927,0.004,0.002,0.004,0.01,0.0012,0.0033,0.0023,0.007102930234066828,0.062282396101865894,0.061751858019637895,119.99999999999999,340707.54085749347,27988.880871560126,724164.0865972267,1928749615.7477071,2433315.3007264016,364997.2951089602,2433315.3007264016,1928749615.7477071
50,0.114,0.2,0.064,0.2499628965134077,1.5057197479918698,3.1415926535897927,0.004,0.002,0.004,0.01,0.0012,0.0033,0.0023,0.007102930234066828,0.062282396101865894,0.061751858019637895,135.0,408327.4947936772,50786.40710753735,269529.3052355916,4266011213.9973416,2117061.248829135,317559.1873243702,2117061.248829135,4266011213.9973416
50,0.114,0.2,0.064,0.2499628965134077,1.5057197479918698,3.1415926535897927,0.004,0.002,0.004,0.01,0.0012,0.0033,0.0023,0.007102930234066828,0.062282396101865894,0.061751858019637895,150.0,466428.2523299439,54745.445526989155,294216.11872947426,4498187285.150928,2286826.0476083513,343023.90714125265,2286826.0476083513,4498187285.150928
50,0.114,0.2,0.064,0.2499628965134077,1.5057197479918698,3.1415926535897927,0.004,0.002,0.004,0.01,0.0012,0.0033,0.0023,0.007102930234066828,0.062282396101865894,0.061751858019637895,165.0,515007.2681775293,58711.477248608695,407479.23123837076,4612867199.426913,2486147.1284763627,372922.06927145435,2486147.1284763627,4612867199.426913
50,0.114,0.2,0.064,0.2499628965134077,1.5057197479918698,3.1415926535897927,0.004,0.002,0.004,0.01,0.0012,0.0033,0.0023,0.007102930234066828,0.062282396101865894,0.061751858019637895,180.0,549970.6021075994,61859.72205987819,565858.9384840572,4455319833.059225,2682034.525894454,402305.1788841681,2682034.525894454,4455319833.059225
50,0.114,0.2,0.064,0.2499628965134077,1.5057197479918698,3.1415926535897927,0.004,0.002,0.004,0.01,0.0012,0.0033,0.0023,0.007102930234066828,0.062282396101865894,0.061751858019637895,195.0,570359.4639858069,63894.599766854415,740169.5004718797,3955958700.801685,2868852.6887206035,430327.9033080905,2868852.6887206035,3955958700.801685
50,0.114,0.2,0.064,0.2499628965134077,1.5057197479918698,3.1415926535897927,0.004,0.002,0.004,0.01,0.0012,0.0033,0.0023,0.007102930234066828,0.062282396101865894,0.061751858019637895,210.00000000000003,578240.2244442158,64839.362003781134,905648.9314925612,3091520782.3247876,3042256.8330048844,456338.52495073254,3042256.8330048844,3091520782.3247876
